timestamps,data,event,trial
6577598.035392,,goCue_start_time,228.0
6577598.188128,1.0,right_lick_time,228.0
6577598.38784,1.0,right_lick_time,228.0
6577604.86832,,goCue_start_time,229.0
6577605.030848,1.0,right_lick_time,229.0
6577605.03248,1.0,right_reward_delivery_time,229.0
6577605.244256,1.0,right_lick_time,229.0
6577605.461632,1.0,right_lick_time,229.0
6577605.57984,1.0,right_lick_time,229.0
6577605.749024,1.0,right_lick_time,229.0
6577605.89248,1.0,right_lick_time,229.0
6577606.046624,1.0,right_lick_time,229.0
6577606.208608,1.0,right_lick_time,229.0
6577606.367008,1.0,right_lick_time,229.0
6577606.514112,1.0,right_lick_time,229.0
6577606.650656,1.0,right_lick_time,229.0
6577606.828896,1.0,right_lick_time,229.0
6577606.98608,1.0,right_lick_time,229.0
6577607.11984,1.0,right_lick_time,230.0
6577607.299552,1.0,right_lick_time,230.0
6577609.00208,1.0,right_lick_time,230.0
6577609.181632,1.0,right_lick_time,230.0
6577609.394304,1.0,right_lick_time,230.0
6577609.541152,1.0,right_lick_time,230.0
6577609.705216,1.0,right_lick_time,230.0
6577609.874848,1.0,right_lick_time,230.0
6577610.228064,1.0,right_lick_time,230.0
6577610.38128,1.0,right_lick_time,230.0
6577614.7352,,goCue_start_time,230.0
6577614.843552,1.0,right_lick_time,230.0
6577615.172736,1.0,right_lick_time,230.0
6577615.388992,1.0,right_lick_time,230.0
6577615.78496,1.0,right_lick_time,230.0
6577615.954912,1.0,right_lick_time,230.0
6577616.384864,1.0,right_lick_time,230.0
6577619.838592,1.0,right_lick_time,231.0
6577623.203424,,goCue_start_time,231.0
6577623.334688,1.0,right_lick_time,231.0
6577623.684128,1.0,right_lick_time,231.0
6577623.924896,1.0,right_lick_time,231.0
6577624.131296,1.0,right_lick_time,231.0
6577629.53632,,goCue_start_time,232.0
6577629.673024,1.0,right_lick_time,232.0
6577629.674496,1.0,right_reward_delivery_time,232.0
6577629.8168,1.0,right_lick_time,232.0
6577629.913728,1.0,right_lick_time,232.0
6577630.046912,1.0,right_lick_time,232.0
6577630.209536,1.0,right_lick_time,232.0
6577630.349568,1.0,right_lick_time,232.0
6577630.494496,1.0,right_lick_time,232.0
6577630.653824,1.0,right_lick_time,232.0
6577630.807424,1.0,right_lick_time,232.0
6577630.997696,1.0,right_lick_time,232.0
6577631.131968,1.0,right_lick_time,232.0
6577631.286048,1.0,right_lick_time,232.0
6577631.430592,1.0,right_lick_time,232.0
6577631.721088,1.0,right_lick_time,233.0
6577631.862304,1.0,right_lick_time,233.0
6577632.055136,1.0,right_lick_time,233.0
6577632.219744,1.0,right_lick_time,233.0
6577632.360864,1.0,right_lick_time,233.0
6577632.5256,1.0,right_lick_time,233.0
6577633.02784,1.0,right_lick_time,233.0
6577633.181088,1.0,right_lick_time,233.0
6577633.383648,1.0,right_lick_time,233.0
6577633.880992,1.0,right_lick_time,233.0
6577634.09008,1.0,right_lick_time,233.0
6577634.281184,1.0,right_lick_time,233.0
6577634.43216,1.0,right_lick_time,233.0
6577634.612384,1.0,right_lick_time,233.0
6577636.808928,1.0,right_lick_time,233.0
6577637.404128,1.0,right_lick_time,233.0
6577637.593088,1.0,right_lick_time,233.0
6577637.961824,1.0,right_lick_time,233.0
6577638.14672,1.0,right_lick_time,233.0
6577639.763712,1.0,right_lick_time,233.0
6577645.070112,,goCue_start_time,233.0
6577645.189664,1.0,right_lick_time,233.0
6577645.378624,1.0,right_lick_time,233.0
6577653.503328,,goCue_start_time,234.0
6577653.635136,1.0,right_lick_time,234.0
6577653.636512,1.0,right_reward_delivery_time,234.0
6577653.83232,1.0,right_lick_time,234.0
6577653.966912,1.0,right_lick_time,234.0
6577654.119808,1.0,right_lick_time,234.0
6577654.26848,1.0,right_lick_time,234.0
6577654.434784,1.0,right_lick_time,234.0
6577654.58848,1.0,right_lick_time,234.0
6577654.742848,1.0,right_lick_time,234.0
6577654.889472,1.0,right_lick_time,234.0
6577655.027936,1.0,right_lick_time,234.0
6577655.210368,1.0,right_lick_time,234.0
6577655.379072,1.0,right_lick_time,234.0
6577655.510976,1.0,right_lick_time,234.0
6577655.671744,1.0,right_lick_time,235.0
6577656.143232,1.0,right_lick_time,235.0
6577656.283456,1.0,right_lick_time,235.0
6577656.48352,1.0,right_lick_time,235.0
6577656.965696,1.0,right_lick_time,235.0
6577657.122624,1.0,right_lick_time,235.0
6577659.547808,1.0,right_lick_time,235.0
6577659.698016,1.0,right_lick_time,235.0
6577661.870304,1.0,right_lick_time,235.0
6577664.791104,1.0,right_lick_time,235.0
6577669.754944,1.0,right_lick_time,235.0
6577669.924928,1.0,right_lick_time,235.0
6577675.4184,,goCue_start_time,235.0
6577675.569632,1.0,right_lick_time,235.0
6577680.721248,1.0,right_lick_time,236.0
6577680.889056,1.0,right_lick_time,236.0
6577685.985248,,goCue_start_time,236.0
6577686.112608,1.0,right_lick_time,236.0
6577686.320576,1.0,right_lick_time,236.0
6577686.656384,1.0,right_lick_time,236.0
6577694.786144,,goCue_start_time,237.0
6577694.923968,1.0,right_lick_time,237.0
6577695.108064,1.0,right_lick_time,237.0
6577695.37136,1.0,right_lick_time,237.0
6577701.885408,,goCue_start_time,238.0
6577702.014752,1.0,right_lick_time,238.0
6577702.40656,1.0,right_lick_time,238.0
6577708.402272,,goCue_start_time,239.0
6577708.436544,1.0,right_lick_time,239.0
6577708.439488,1.0,right_reward_delivery_time,239.0
6577708.4744,1.0,right_lick_time,239.0
6577708.857312,1.0,right_lick_time,239.0
6577709.01232,1.0,right_lick_time,239.0
6577709.16816,1.0,right_lick_time,239.0
6577709.301568,1.0,right_lick_time,239.0
6577709.460416,1.0,right_lick_time,239.0
6577709.604864,1.0,right_lick_time,239.0
6577709.752576,1.0,right_lick_time,239.0
6577709.906368,1.0,right_lick_time,239.0
6577710.057184,1.0,right_lick_time,239.0
6577710.203616,1.0,right_lick_time,239.0
6577710.370208,1.0,right_lick_time,239.0
6577710.52848,1.0,right_lick_time,240.0
6577710.654656,1.0,right_lick_time,240.0
6577710.813376,1.0,right_lick_time,240.0
6577711.626432,1.0,right_lick_time,240.0
6577711.778176,1.0,right_lick_time,240.0
6577713.657536,1.0,right_lick_time,240.0
6577713.770848,1.0,right_lick_time,240.0
6577717.82016,,goCue_start_time,240.0
6577717.928736,1.0,right_lick_time,240.0
6577718.36496,1.0,right_lick_time,240.0
6577723.897984,1.0,right_lick_time,241.0
6577724.057728,1.0,right_lick_time,241.0
6577729.83536,,goCue_start_time,241.0
6577729.985952,1.0,right_lick_time,241.0
6577730.195904,1.0,right_lick_time,241.0
6577730.503904,1.0,right_lick_time,241.0
6577731.293408,1.0,right_lick_time,241.0
6577731.492576,1.0,right_lick_time,241.0
6577736.909568,1.0,right_lick_time,242.0
6577741.968192,,goCue_start_time,242.0
6577742.112704,1.0,right_lick_time,242.0
6577742.185344,1.0,right_lick_time,242.0
6577749.519424,,goCue_start_time,243.0
6577749.656832,1.0,right_lick_time,243.0
6577749.875808,1.0,right_lick_time,243.0
6577756.570336,,goCue_start_time,244.0
6577756.719232,1.0,right_lick_time,244.0
6577756.721504,1.0,right_reward_delivery_time,244.0
6577756.9184,1.0,right_lick_time,244.0
6577757.110464,1.0,right_lick_time,244.0
6577757.25072,1.0,right_lick_time,244.0
6577757.433344,1.0,right_lick_time,244.0
6577757.58752,1.0,right_lick_time,244.0
6577757.725504,1.0,right_lick_time,244.0
6577757.861984,1.0,right_lick_time,244.0
6577758.008832,1.0,right_lick_time,244.0
6577758.17104,1.0,right_lick_time,244.0
6577758.36624,1.0,right_lick_time,244.0
6577758.495808,1.0,right_lick_time,244.0
6577758.634944,1.0,right_lick_time,244.0
6577758.822432,1.0,right_lick_time,245.0
6577761.141376,1.0,right_lick_time,245.0
6577761.318944,1.0,right_lick_time,245.0
6577761.470272,1.0,right_lick_time,245.0
6577761.496864,1.0,right_lick_time,245.0
6577761.681696,1.0,right_lick_time,245.0
6577761.858912,1.0,right_lick_time,245.0
6577762.039072,1.0,right_lick_time,245.0
6577762.58192,1.0,right_lick_time,245.0
6577762.771456,1.0,right_lick_time,245.0
6577765.185216,,goCue_start_time,245.0
6577765.312032,1.0,right_lick_time,245.0
6577765.528736,1.0,right_lick_time,245.0
6577768.142848,1.0,right_lick_time,246.0
6577772.502144,,goCue_start_time,246.0
6577772.587712,1.0,right_lick_time,246.0
6577772.589504,1.0,right_reward_delivery_time,246.0
6577772.7728,1.0,right_lick_time,246.0
6577772.912704,1.0,right_lick_time,246.0
6577773.101984,1.0,right_lick_time,246.0
6577773.272736,1.0,right_lick_time,246.0
6577773.447104,1.0,right_lick_time,246.0
6577773.57072,1.0,right_lick_time,246.0
6577773.723968,1.0,right_lick_time,246.0
6577773.878784,1.0,right_lick_time,246.0
6577774.031424,1.0,right_lick_time,246.0
6577774.156832,1.0,right_lick_time,246.0
6577774.323392,1.0,right_lick_time,246.0
6577774.45664,1.0,right_lick_time,246.0
6577774.59664,1.0,right_lick_time,246.0
6577774.788864,1.0,right_lick_time,247.0
6577774.974688,1.0,right_lick_time,247.0
6577775.141376,1.0,right_lick_time,247.0
6577775.353056,1.0,right_lick_time,247.0
6577775.63488,1.0,right_lick_time,247.0
6577775.799744,1.0,right_lick_time,247.0
6577777.55296,1.0,right_lick_time,247.0
6577777.707808,1.0,right_lick_time,247.0
6577778.622912,1.0,right_lick_time,247.0
6577779.505728,1.0,right_lick_time,247.0
6577779.646656,1.0,right_lick_time,247.0
6577779.813888,1.0,right_lick_time,247.0
6577781.210592,1.0,right_lick_time,247.0
6577782.016928,1.0,right_lick_time,247.0
6577782.66944,1.0,right_lick_time,247.0
6577784.594784,1.0,right_lick_time,247.0
6577784.772416,1.0,right_lick_time,247.0
6577786.261056,1.0,right_lick_time,247.0
6577788.642912,1.0,right_lick_time,247.0
6577791.901024,1.0,right_lick_time,247.0
6577798.302176,,goCue_start_time,247.0
6577798.438432,1.0,right_lick_time,247.0
6577798.640288,1.0,right_lick_time,247.0
6577802.252224,1.0,right_lick_time,248.0
6577805.0864,,goCue_start_time,248.0
6577805.234624,1.0,right_lick_time,248.0
6577805.23648,1.0,right_reward_delivery_time,248.0
6577805.453792,1.0,right_lick_time,248.0
6577805.578496,1.0,right_lick_time,248.0
6577805.764672,1.0,right_lick_time,248.0
6577805.904544,1.0,right_lick_time,248.0
6577806.049056,1.0,right_lick_time,248.0
6577806.210976,1.0,right_lick_time,248.0
6577806.38624,1.0,right_lick_time,248.0
6577806.55392,1.0,right_lick_time,248.0
6577806.698624,1.0,right_lick_time,248.0
6577806.8528,1.0,right_lick_time,248.0
6577807.010112,1.0,right_lick_time,248.0
6577807.27728,1.0,right_lick_time,249.0
6577807.466432,1.0,right_lick_time,249.0
6577807.641888,1.0,right_lick_time,249.0
6577807.8376,1.0,right_lick_time,249.0
6577809.137184,1.0,right_lick_time,249.0
6577809.300672,1.0,right_lick_time,249.0
6577809.497664,1.0,right_lick_time,249.0
6577809.703776,1.0,right_lick_time,249.0
6577809.888384,1.0,right_lick_time,249.0
6577810.291712,1.0,right_lick_time,249.0
6577810.494528,1.0,right_lick_time,249.0
6577810.99104,1.0,right_lick_time,249.0
6577811.126112,1.0,right_lick_time,249.0
6577814.847872,1.0,right_lick_time,249.0
6577823.885184,,goCue_start_time,249.0
6577824.019936,1.0,right_lick_time,249.0
6577824.216352,1.0,right_lick_time,249.0
6577824.57856,1.0,right_lick_time,249.0
6577830.558432,1.0,right_lick_time,250.0
6577835.702368,,goCue_start_time,250.0
6577835.83264,1.0,right_lick_time,250.0
6577835.903104,1.0,right_lick_time,250.0
6577836.019936,1.0,right_lick_time,250.0
6577836.354912,1.0,right_lick_time,250.0
6577842.361728,1.0,right_lick_time,251.0
6577842.523424,1.0,right_lick_time,251.0
6577849.16816,,goCue_start_time,251.0
6577849.304864,1.0,right_lick_time,251.0
6577849.5032,1.0,right_lick_time,251.0
6577849.53488,1.0,right_lick_time,251.0
6577849.82096,1.0,right_lick_time,251.0
6577850.05136,1.0,right_lick_time,251.0
6577855.8184,,goCue_start_time,252.0
6577855.986336,1.0,right_lick_time,252.0
6577856.453344,1.0,right_lick_time,252.0
6577856.677664,1.0,right_lick_time,252.0
6577863.136416,1.0,right_lick_time,253.0
6577863.320192,1.0,right_lick_time,253.0
6577864.8664,1.0,right_lick_time,253.0
6577865.32912,1.0,right_lick_time,253.0
6577865.483424,1.0,right_lick_time,253.0
6577865.695584,1.0,right_lick_time,253.0
6577870.00224,,goCue_start_time,253.0
6577870.136128,1.0,right_lick_time,253.0
6577870.338144,1.0,right_lick_time,253.0
6577870.64144,1.0,right_lick_time,253.0
6577875.693536,1.0,right_lick_time,254.0
6577875.84864,1.0,right_lick_time,254.0
6577884.153376,,goCue_start_time,254.0
6577884.273504,1.0,right_lick_time,254.0
6577884.480576,1.0,right_lick_time,254.0
6577889.183392,1.0,right_lick_time,255.0
6577889.403744,1.0,right_lick_time,255.0
6577890.583264,1.0,right_lick_time,255.0
6577890.724768,1.0,right_lick_time,255.0
6577895.80224,,goCue_start_time,255.0
6577895.902656,1.0,right_lick_time,255.0
6577895.905504,1.0,right_reward_delivery_time,255.0
6577896.024224,1.0,right_lick_time,255.0
6577896.149856,1.0,right_lick_time,255.0
6577896.263872,1.0,right_lick_time,255.0
6577896.462496,1.0,right_lick_time,255.0
6577896.612032,1.0,right_lick_time,255.0
6577896.763584,1.0,right_lick_time,255.0
6577896.914272,1.0,right_lick_time,255.0
6577897.067968,1.0,right_lick_time,255.0
6577897.214016,1.0,right_lick_time,255.0
6577897.36928,1.0,right_lick_time,255.0
6577897.537984,1.0,right_lick_time,255.0
6577897.691424,1.0,right_lick_time,255.0
6577897.857568,1.0,right_lick_time,255.0
6577898.192128,1.0,right_lick_time,256.0
6577898.311008,1.0,right_lick_time,256.0
6577898.508544,1.0,right_lick_time,256.0
6577898.686304,1.0,right_lick_time,256.0
6577898.868768,1.0,right_lick_time,256.0
6577901.311456,1.0,right_lick_time,256.0
6577903.006336,1.0,right_lick_time,256.0
6577906.767296,1.0,right_lick_time,256.0
6577907.800736,1.0,right_lick_time,256.0
6577911.46288,1.0,right_lick_time,256.0
6577911.61648,1.0,right_lick_time,256.0
6577916.32032,,goCue_start_time,256.0
6577916.461056,1.0,right_lick_time,256.0
6577916.674464,1.0,right_lick_time,256.0
6577926.866208,1.0,right_lick_time,257.0
6577936.720352,,goCue_start_time,257.0
6577936.867168,1.0,right_lick_time,257.0
6577936.868512,1.0,right_reward_delivery_time,257.0
6577937.099424,1.0,right_lick_time,257.0
6577937.221536,1.0,right_lick_time,257.0
6577937.366656,1.0,right_lick_time,257.0
6577937.516992,1.0,right_lick_time,257.0
6577937.671616,1.0,right_lick_time,257.0
6577937.84128,1.0,right_lick_time,257.0
6577937.972544,1.0,right_lick_time,257.0
6577938.134048,1.0,right_lick_time,257.0
6577938.28592,1.0,right_lick_time,257.0
6577938.438784,1.0,right_lick_time,257.0
6577938.612736,1.0,right_lick_time,257.0
6577938.77504,1.0,right_lick_time,257.0
6577938.908992,1.0,right_lick_time,258.0
6577939.118208,1.0,right_lick_time,258.0
6577939.525856,1.0,right_lick_time,258.0
6577939.666656,1.0,right_lick_time,258.0
6577939.839968,1.0,right_lick_time,258.0
6577941.683456,1.0,right_lick_time,258.0
6577941.83728,1.0,right_lick_time,258.0
6577942.083776,1.0,right_lick_time,258.0
6577942.385312,1.0,right_lick_time,258.0
6577942.598912,1.0,right_lick_time,258.0
6577944.920256,,goCue_start_time,258.0
6577945.060896,1.0,right_lick_time,258.0
6577945.24784,1.0,right_lick_time,258.0
6577949.243616,1.0,right_lick_time,259.0
6577952.702912,1.0,right_lick_time,259.0
6577956.719104,,goCue_start_time,259.0
6577956.85392,1.0,right_lick_time,259.0
6577956.855488,1.0,right_reward_delivery_time,259.0
6577957.04736,1.0,right_lick_time,259.0
6577957.19568,1.0,right_lick_time,259.0
6577957.368704,1.0,right_lick_time,259.0
6577957.53936,1.0,right_lick_time,259.0
6577957.692448,1.0,right_lick_time,259.0
6577957.8464,1.0,right_lick_time,259.0
6577958.002112,1.0,right_lick_time,259.0
6577958.14688,1.0,right_lick_time,259.0
6577958.301568,1.0,right_lick_time,259.0
6577958.472384,1.0,right_lick_time,259.0
6577958.62896,1.0,right_lick_time,259.0
6577958.819136,1.0,right_lick_time,259.0
6577958.9688,1.0,right_lick_time,260.0
6577959.13824,1.0,right_lick_time,260.0
6577959.268896,1.0,right_lick_time,260.0
6577959.445216,1.0,right_lick_time,260.0
6577959.466464,1.0,right_lick_time,260.0
6577959.654112,1.0,right_lick_time,260.0
6577960.17088,1.0,right_lick_time,260.0
6577960.401664,1.0,right_lick_time,260.0
6577960.639008,1.0,right_lick_time,260.0
6577960.800224,1.0,right_lick_time,260.0
6577960.96016,1.0,right_lick_time,260.0
6577962.89056,1.0,right_lick_time,260.0
6577963.095904,1.0,right_lick_time,260.0
6577964.764608,1.0,right_lick_time,260.0
6577964.891456,1.0,right_lick_time,260.0
6577966.02128,1.0,right_lick_time,260.0
6577966.192384,1.0,right_lick_time,260.0
6577966.582208,1.0,right_lick_time,260.0
6577966.74768,1.0,right_lick_time,260.0
6577969.1832,1.0,right_lick_time,260.0
6577971.189152,1.0,right_lick_time,260.0
6577976.546208,1.0,right_lick_time,260.0
6577977.88624,1.0,right_lick_time,260.0
6577980.663904,1.0,right_lick_time,260.0
6577982.44032,1.0,right_lick_time,260.0
6577982.63056,1.0,right_lick_time,260.0
6577986.00176,1.0,right_lick_time,260.0
6577988.02656,1.0,right_lick_time,260.0
6577993.452288,,goCue_start_time,260.0
6577993.58112,1.0,right_lick_time,260.0
6577993.58448,1.0,right_reward_delivery_time,260.0
6577993.779616,1.0,right_lick_time,260.0
6577993.90816,1.0,right_lick_time,260.0
6577994.067584,1.0,right_lick_time,260.0
6577994.240608,1.0,right_lick_time,260.0
6577994.428928,1.0,right_lick_time,260.0
6577994.586816,1.0,right_lick_time,260.0
6577994.769024,1.0,right_lick_time,260.0
6577994.922592,1.0,right_lick_time,260.0
6577995.072576,1.0,right_lick_time,260.0
6577995.2248,1.0,right_lick_time,260.0
6577995.525024,1.0,right_lick_time,260.0
6577995.704704,1.0,right_lick_time,261.0
6577995.838976,1.0,right_lick_time,261.0
6577996.024768,1.0,right_lick_time,261.0
6577996.200256,1.0,right_lick_time,261.0
6577998.445664,1.0,right_lick_time,261.0
6578001.07776,1.0,right_lick_time,261.0
6578001.88544,1.0,right_lick_time,261.0
6578002.822464,1.0,right_lick_time,261.0
6578003.910816,1.0,right_lick_time,261.0
6578007.04672,1.0,right_lick_time,261.0
6578008.796128,1.0,right_lick_time,261.0
6578011.209856,1.0,right_lick_time,261.0
6578011.487744,1.0,right_lick_time,261.0
6578018.073184,1.0,right_lick_time,261.0
6578025.2352,,goCue_start_time,261.0
6578025.37808,1.0,right_lick_time,261.0
6578025.441504,1.0,right_lick_time,261.0
6578025.577952,1.0,right_lick_time,261.0
6578025.848576,1.0,right_lick_time,261.0
6578026.090016,1.0,right_lick_time,261.0
6578032.552096,,goCue_start_time,262.0
6578032.676704,1.0,right_lick_time,262.0
6578041.018336,1.0,right_lick_time,263.0
6578041.18432,1.0,right_lick_time,263.0
6578043.518272,,goCue_start_time,263.0
6578043.650784,1.0,right_lick_time,263.0
6578044.054208,1.0,right_lick_time,263.0
6578044.287424,1.0,right_lick_time,263.0
6578049.576064,1.0,right_lick_time,264.0
6578052.660992,1.0,right_lick_time,264.0
6578056.902112,,goCue_start_time,264.0
6578057.043936,1.0,right_lick_time,264.0
6578057.234976,1.0,right_lick_time,264.0
6578070.05568,1.0,right_lick_time,265.0
6578070.270688,1.0,right_lick_time,265.0
6578072.286688,1.0,right_lick_time,265.0
6578072.434592,1.0,right_lick_time,265.0
6578084.436416,,goCue_start_time,265.0
6578084.59232,1.0,right_lick_time,265.0
6578084.594496,1.0,right_reward_delivery_time,265.0
6578084.777248,1.0,right_lick_time,265.0
6578084.988064,1.0,right_lick_time,265.0
6578085.131456,1.0,right_lick_time,265.0
6578085.26528,1.0,right_lick_time,265.0
6578085.44592,1.0,right_lick_time,265.0
6578085.602336,1.0,right_lick_time,265.0
6578085.7888,1.0,right_lick_time,265.0
6578085.9656,1.0,right_lick_time,265.0
6578086.116832,1.0,right_lick_time,265.0
6578086.275392,1.0,right_lick_time,265.0
6578086.43664,1.0,right_lick_time,265.0
6578086.61088,1.0,right_lick_time,266.0
6578086.786912,1.0,right_lick_time,266.0
6578087.312544,1.0,right_lick_time,266.0
6578087.53296,1.0,right_lick_time,266.0
6578087.979616,1.0,right_lick_time,266.0
6578088.180576,1.0,right_lick_time,266.0
6578088.40688,1.0,right_lick_time,266.0
6578091.152032,1.0,right_lick_time,266.0
6578091.307296,1.0,right_lick_time,266.0
6578091.334368,1.0,right_lick_time,266.0
6578097.288896,1.0,right_lick_time,266.0
6578097.486592,1.0,right_lick_time,266.0
6578109.486112,,goCue_start_time,266.0
6578109.796256,1.0,right_lick_time,266.0
6578109.84688,1.0,right_lick_time,266.0
6578110.046368,1.0,right_lick_time,266.0
6578116.352352,,goCue_start_time,267.0
6578116.483264,1.0,right_lick_time,267.0
6578116.68,1.0,right_lick_time,267.0
6578116.701536,1.0,right_lick_time,267.0
6578119.809824,1.0,right_lick_time,268.0
6578119.968384,1.0,right_lick_time,268.0
6578123.86928,,goCue_start_time,268.0
6578124.030848,1.0,right_lick_time,268.0
6578124.22544,1.0,right_lick_time,268.0
6578124.52128,1.0,right_lick_time,268.0
6578130.086176,,goCue_start_time,269.0
6578130.227712,1.0,right_lick_time,269.0
6578130.409152,1.0,right_lick_time,269.0
6578136.765312,1.0,right_lick_time,270.0
6578136.94288,1.0,right_lick_time,270.0
6578141.870144,1.0,right_lick_time,270.0
6578143.623776,1.0,right_lick_time,270.0
6578148.836256,,goCue_start_time,270.0
6578148.981376,1.0,right_lick_time,270.0
6578148.982496,1.0,right_reward_delivery_time,270.0
6578149.197792,1.0,right_lick_time,270.0
6578149.315584,1.0,right_lick_time,270.0
6578149.464064,1.0,right_lick_time,270.0
6578149.666304,1.0,right_lick_time,270.0
6578149.803584,1.0,right_lick_time,270.0
6578149.939456,1.0,right_lick_time,270.0
6578150.100736,1.0,right_lick_time,270.0
6578150.259648,1.0,right_lick_time,270.0
6578150.385088,1.0,right_lick_time,270.0
6578150.529504,1.0,right_lick_time,270.0
6578150.699552,1.0,right_lick_time,270.0
6578151.116736,1.0,right_lick_time,271.0
6578151.307392,1.0,right_lick_time,271.0
6578151.328544,1.0,right_lick_time,271.0
6578151.507648,1.0,right_lick_time,271.0
6578151.700064,1.0,right_lick_time,271.0
6578151.889184,1.0,right_lick_time,271.0
6578152.797056,1.0,right_lick_time,271.0
6578153.052,1.0,right_lick_time,271.0
6578154.0248,1.0,right_lick_time,271.0
6578154.192192,1.0,right_lick_time,271.0
6578154.387904,1.0,right_lick_time,271.0
6578154.558912,1.0,right_lick_time,271.0
6578154.991904,1.0,right_lick_time,271.0
6578155.12576,1.0,right_lick_time,271.0
6578155.359392,1.0,right_lick_time,271.0
6578155.801984,1.0,right_lick_time,271.0
6578158.269152,,goCue_start_time,271.0
6578158.398368,1.0,right_lick_time,271.0
6578158.399488,1.0,right_reward_delivery_time,271.0
6578158.584544,1.0,right_lick_time,271.0
6578158.729344,1.0,right_lick_time,271.0
6578158.886848,1.0,right_lick_time,271.0
6578159.10288,1.0,right_lick_time,271.0
6578159.27568,1.0,right_lick_time,271.0
6578159.395296,1.0,right_lick_time,271.0
6578159.585824,1.0,right_lick_time,271.0
6578159.771424,1.0,right_lick_time,271.0
6578159.956992,1.0,right_lick_time,271.0
6578160.1136,1.0,right_lick_time,271.0
6578160.274528,1.0,right_lick_time,271.0
6578160.470528,1.0,right_lick_time,272.0
6578160.642336,1.0,right_lick_time,272.0
6578160.801184,1.0,right_lick_time,272.0
6578163.197728,1.0,right_lick_time,272.0
6578163.335104,1.0,right_lick_time,272.0
6578165.373792,1.0,right_lick_time,272.0
6578165.539136,1.0,right_lick_time,272.0
6578166.451872,1.0,right_lick_time,272.0
6578167.53872,1.0,right_lick_time,272.0
6578169.283104,1.0,right_lick_time,272.0
6578172.5856,1.0,right_lick_time,272.0
6578174.105664,1.0,right_lick_time,272.0
6578174.29424,1.0,right_lick_time,272.0
6578179.169216,,goCue_start_time,272.0
6578179.30976,1.0,right_lick_time,272.0
6578179.311488,1.0,right_reward_delivery_time,272.0
6578179.501952,1.0,right_lick_time,272.0
6578179.623648,1.0,right_lick_time,272.0
6578179.792928,1.0,right_lick_time,272.0
6578179.939776,1.0,right_lick_time,272.0
6578180.10736,1.0,right_lick_time,272.0
6578180.258112,1.0,right_lick_time,272.0
6578180.3992,1.0,right_lick_time,272.0
6578180.530464,1.0,right_lick_time,272.0
6578180.693472,1.0,right_lick_time,272.0
6578180.996832,1.0,right_lick_time,272.0
6578181.133408,1.0,right_lick_time,272.0
6578181.309984,1.0,right_lick_time,272.0
6578181.503648,1.0,right_lick_time,273.0
6578182.20976,1.0,right_lick_time,273.0
6578182.387232,1.0,right_lick_time,273.0
6578183.060864,1.0,right_lick_time,273.0
6578183.219264,1.0,right_lick_time,273.0
6578185.915552,1.0,right_lick_time,273.0
6578187.961664,1.0,right_lick_time,273.0
6578190.054432,,goCue_start_time,273.0
6578190.169632,1.0,right_lick_time,273.0
6578190.171488,1.0,right_reward_delivery_time,273.0
6578190.342016,1.0,right_lick_time,273.0
6578190.481568,1.0,right_lick_time,273.0
6578190.68224,1.0,right_lick_time,273.0
6578190.858208,1.0,right_lick_time,273.0
6578191.003424,1.0,right_lick_time,273.0
6578191.347616,1.0,right_lick_time,273.0
6578191.490784,1.0,right_lick_time,273.0
6578191.655008,1.0,right_lick_time,273.0
6578192.013184,1.0,right_lick_time,273.0
6578192.157728,1.0,right_lick_time,273.0
6578192.329024,1.0,right_lick_time,274.0
6578192.532832,1.0,right_lick_time,274.0
6578194.383072,1.0,right_lick_time,274.0
6578194.623232,1.0,right_lick_time,274.0
6578195.842048,1.0,right_lick_time,274.0
6578196.031936,1.0,right_lick_time,274.0
6578198.158528,1.0,right_lick_time,274.0
6578198.30816,1.0,right_lick_time,274.0
6578200.187424,1.0,right_lick_time,274.0
6578201.078592,1.0,right_lick_time,274.0
6578202.278496,1.0,right_lick_time,274.0
6578207.752192,,goCue_start_time,274.0
6578207.857408,1.0,right_lick_time,274.0
6578208.10928,1.0,right_lick_time,274.0
6578208.457984,1.0,right_lick_time,274.0
6578212.0952,1.0,right_lick_time,275.0
6578212.299872,1.0,right_lick_time,275.0
6578215.110144,,goCue_start_time,275.0
6578215.241376,1.0,right_lick_time,275.0
6578215.243488,1.0,right_reward_delivery_time,275.0
6578215.441664,1.0,right_lick_time,275.0
6578215.564832,1.0,right_lick_time,275.0
6578215.732576,1.0,right_lick_time,275.0
6578215.924288,1.0,right_lick_time,275.0
6578216.06624,1.0,right_lick_time,275.0
6578216.20224,1.0,right_lick_time,275.0
6578216.368928,1.0,right_lick_time,275.0
6578216.639744,1.0,right_lick_time,275.0
6578216.792864,1.0,right_lick_time,275.0
6578216.957856,1.0,right_lick_time,275.0
6578217.121536,1.0,right_lick_time,275.0
6578217.283392,1.0,right_lick_time,276.0
6578217.416128,1.0,right_lick_time,276.0
6578217.437568,1.0,right_lick_time,276.0
6578217.60336,1.0,right_lick_time,276.0
6578217.754688,1.0,right_lick_time,276.0
6578217.955488,1.0,right_lick_time,276.0
6578220.731904,1.0,right_lick_time,276.0
6578220.90752,1.0,right_lick_time,276.0
6578221.060256,1.0,right_lick_time,276.0
6578221.241408,1.0,right_lick_time,276.0
6578221.41408,1.0,right_lick_time,276.0
6578221.567072,1.0,right_lick_time,276.0
6578221.920768,1.0,right_lick_time,276.0
